train_loss_step,grad_2_norm_step,epoch,step,val_loss_step,val_loss_epoch,train_loss_epoch,grad_2_norm_epoch
0.7991421222686768,0.2705160975456238,0,9,,,,
0.7974368929862976,0.24589183926582336,0,19,,,,
0.792320966720581,0.2729264795780182,0,29,,,,
0.7895482778549194,0.24974305927753448,0,39,,,,
0.7683801651000977,0.6352006793022156,0,49,,,,
0.6971355676651001,1.4911460876464844,0,59,,,,
0.5170847773551941,3.0744833946228027,0,69,,,,
0.29219159483909607,2.3825974464416504,0,79,,,,
0.3201041519641876,2.0601558685302734,0,89,,,,
0.2104620337486267,1.5780619382858276,0,99,,,,
0.17292430996894836,6.970709800720215,0,109,,,,
0.15063618123531342,1.367682933807373,0,119,,,,
0.14350852370262146,6.8002238273620605,0,129,,,,
0.1674017310142517,4.439580917358398,0,139,,,,
0.1473018229007721,12.64016342163086,0,149,,,,
0.12364377826452255,7.4275994300842285,0,159,,,,
0.08829277753829956,0.7600062489509583,0,169,,,,
0.09756600111722946,1.0699974298477173,0,179,,,,
0.168348491191864,2.584186315536499,0,189,,,,
0.12615610659122467,4.021310806274414,0,199,,,,
0.10152497887611389,2.7849960327148438,0,209,,,,
0.12476114928722382,2.819930076599121,0,219,,,,
0.14713671803474426,3.8924520015716553,0,229,,,,
0.12754079699516296,2.817533493041992,0,239,,,,
0.17247220873832703,3.533363103866577,0,249,,,,
0.09933266788721085,7.008695125579834,0,259,,,,
0.11783455312252045,4.3041300773620605,0,269,,,,
0.11765795201063156,7.371150016784668,0,279,,,,
0.1753738820552826,0.9293832778930664,0,289,,,,
0.10860347747802734,9.478577613830566,0,299,,,,
0.09234602749347687,4.423325538635254,0,309,,,,
0.10083135962486267,1.6727111339569092,0,319,,,,
0.10743524134159088,2.935448169708252,0,329,,,,
0.0784660205245018,1.542619228363037,0,339,,,,
0.10598374158143997,6.032055377960205,0,349,,,,
0.14545941352844238,2.943403720855713,0,359,,,,
0.14150552451610565,3.1720447540283203,0,369,,,,
0.1269461065530777,2.9186060428619385,0,379,,,,
0.13663889467716217,2.3762497901916504,0,389,,,,
0.08038155734539032,0.7187989354133606,0,399,,,,
0.06577190011739731,6.504208087921143,0,409,,,,
0.09615802019834518,1.3299822807312012,0,419,,,,
0.062457770109176636,0.4855417311191559,0,429,,,,
0.10706527531147003,6.9234442710876465,0,439,,,,
0.11083579808473587,7.609336853027344,0,449,,,,
0.07521992921829224,6.9956536293029785,0,459,,,,
0.07158142328262329,2.3008172512054443,0,469,,,,
0.09951818734407425,6.199499607086182,0,479,,,,
0.1286628097295761,2.337692975997925,0,489,,,,
0.08829260617494583,5.146415710449219,0,499,,,,
0.13214652240276337,3.91428804397583,0,509,,,,
0.1417139768600464,7.741326808929443,0,519,,,,
0.0964544340968132,1.6893738508224487,0,529,,,,
0.18716251850128174,7.51310920715332,0,539,,,,
0.08861300349235535,8.595414161682129,0,549,,,,
0.08017804473638535,8.782423973083496,0,559,,,,
0.08369690179824829,6.147291660308838,0,569,,,,
0.16465650498867035,6.721016883850098,0,579,,,,
0.10573459416627884,6.87122106552124,0,589,,,,
0.09373366087675095,9.479679107666016,0,599,,,,
0.08887536078691483,3.2333333492279053,0,609,,,,
0.05733925849199295,5.738461494445801,0,619,,,,
0.12918859720230103,5.669815540313721,0,629,,,,
0.07302625477313995,4.2074151039123535,0,639,,,,
0.11610109359025955,2.7593040466308594,0,649,,,,
0.10249590128660202,0.9810000658035278,0,659,,,,
0.08442389219999313,5.19273042678833,0,669,,,,
0.14125347137451172,3.2873713970184326,0,679,,,,
0.06616382300853729,2.3838136196136475,0,689,,,,
0.16434194147586823,0.33440616726875305,0,699,,,,
0.08770031481981277,9.468111038208008,0,709,,,,
0.0746997743844986,1.7775743007659912,0,719,,,,
0.07681623101234436,1.1434231996536255,0,729,,,,
0.08932158350944519,8.334162712097168,0,739,,,,
0.056908007711172104,2.6768651008605957,0,749,,,,
0.08526246249675751,3.032874822616577,0,759,,,,
0.12505905330181122,4.2575602531433105,0,769,,,,
0.0787617564201355,7.865906715393066,0,779,,,,
0.0889296680688858,14.177043914794922,0,789,,,,
0.08927188813686371,2.2989253997802734,0,799,,,,
0.12058153003454208,7.0665740966796875,0,809,,,,
0.17827574908733368,3.7750232219696045,0,819,,,,
0.10256952792406082,1.6188600063323975,0,829,,,,
0.12844742834568024,1.4195189476013184,0,839,,,,
0.1146058440208435,3.241187334060669,0,849,,,,
0.07146398723125458,12.718276023864746,0,859,,,,
0.05676299333572388,5.768056392669678,0,869,,,,
0.07509510964155197,9.760270118713379,0,879,,,,
0.11929436028003693,7.511102199554443,0,889,,,,
0.05969785526394844,4.940315246582031,0,899,,,,
0.08491383492946625,2.3114209175109863,0,909,,,,
0.13516312837600708,7.786711692810059,0,919,,,,
0.1368756741285324,15.226981163024902,0,929,,,,
0.16011935472488403,5.34662389755249,0,939,,,,
0.0740223228931427,13.016287803649902,0,949,,,,
0.06873399764299393,17.615419387817383,0,959,,,,
0.06422495096921921,8.34444808959961,0,969,,,,
0.08826722949743271,5.630249977111816,0,979,,,,
0.091433085501194,9.692018508911133,0,989,,,,
0.1489471048116684,11.938186645507812,0,999,,,,
0.08617760986089706,8.223454475402832,0,1009,,,,
0.11479005962610245,13.980636596679688,0,1019,,,,
0.05859867110848427,12.835609436035156,0,1029,,,,
0.0890551209449768,1.849414348602295,0,1039,,,,
0.07759962975978851,4.110044956207275,0,1049,,,,
0.06518440693616867,1.6911982297897339,0,1059,,,,
0.08537594974040985,3.6989617347717285,0,1069,,,,
0.10060302168130875,2.1634321212768555,0,1079,,,,
0.08991966396570206,2.983872413635254,0,1089,,,,
0.060718271881341934,3.355313539505005,0,1099,,,,
0.07360176742076874,2.8001549243927,0,1109,,,,
0.12114997953176498,1.973317265510559,0,1119,,,,
0.0925651490688324,0.5917447209358215,0,1129,,,,
0.13898363709449768,1.7392390966415405,0,1139,,,,
0.04650048539042473,7.1955647468566895,0,1149,,,,
0.10447743535041809,1.7124744653701782,0,1159,,,,
0.08760508894920349,2.676663637161255,0,1169,,,,
0.0664171427488327,1.2205569744110107,0,1179,,,,
0.07039228081703186,9.249114990234375,0,1189,,,,
0.06483796238899231,2.0118792057037354,0,1199,,,,
0.0825335755944252,5.103102684020996,0,1209,,,,
0.047470010817050934,0.9180500507354736,0,1219,,,,
0.060249973088502884,7.168842315673828,0,1229,,,,
0.07879079133272171,19.391155242919922,0,1239,,,,
0.07074595242738724,4.337219715118408,0,1249,,,,
0.12142819166183472,3.371920585632324,0,1259,,,,
0.08169349282979965,1.8817777633666992,0,1269,,,,
0.08010385930538177,5.129100799560547,0,1279,,,,
0.07551385462284088,7.636539459228516,0,1289,,,,
0.08519553393125534,8.066335678100586,0,1299,,,,
0.06440684199333191,3.025724411010742,0,1309,,,,
0.08699364215135574,10.458606719970703,0,1319,,,,
0.09552120417356491,4.180812835693359,0,1329,,,,
0.08604130148887634,2.966196060180664,0,1339,,,,
0.06337829679250717,3.2675068378448486,0,1349,,,,
0.05407043918967247,9.643417358398438,0,1359,,,,
0.07605862617492676,9.287226676940918,0,1369,,,,
0.14002595841884613,5.071498394012451,0,1379,,,,
0.10864371061325073,3.3381338119506836,0,1389,,,,
0.11395111680030823,4.854126453399658,0,1399,,,,
0.059794917702674866,2.990588903427124,0,1409,,,,
0.0915752500295639,9.027225494384766,0,1419,,,,
0.054757259786129,11.285489082336426,0,1429,,,,
,,,0,0.07458220422267914,,,
,,,1,0.07317965477705002,,,
,,,2,0.07517155259847641,,,
,,,3,0.10737648606300354,,,
,,,4,0.060437217354774475,,,
,,,5,0.07864118367433548,,,
,,,6,0.0695534199476242,,,
,,,7,0.07470250874757767,,,
,,,8,0.07152953743934631,,,
,,,9,0.1422712206840515,,,
,,,10,0.07536814361810684,,,
,,,11,0.07279038429260254,,,
,,,12,0.10448279231786728,,,
,,,13,0.12281224131584167,,,
,,,14,0.06723752617835999,,,
,,,15,0.1329326331615448,,,
,,,16,0.1527109444141388,,,
,,,17,0.11174679547548294,,,
,,,18,0.06602957844734192,,,
,,,19,0.06648288667201996,,,
,,,20,0.07875628024339676,,,
,,,21,0.10469166934490204,,,
,,,22,0.14620839059352875,,,
,,,23,0.07522892206907272,,,
,,,24,0.08739516139030457,,,
,,,25,0.13065777719020844,,,
,,,26,0.1108826994895935,,,
,,,27,0.12065359205007553,,,
,,,28,0.12202926725149155,,,
,,,29,0.05880587548017502,,,
,,,30,0.07800082862377167,,,
,,,31,0.11729466170072556,,,
,,,32,0.08534972369670868,,,
,,,33,0.06377045810222626,,,
,,,34,0.06265600770711899,,,
,,,35,0.10274731367826462,,,
,,,36,0.10777635872364044,,,
,,,37,0.07755246758460999,,,
,,,38,0.07911978662014008,,,
,,,39,0.08173362165689468,,,
,,,40,0.15893693268299103,,,
,,,41,0.06209763512015343,,,
,,,42,0.08215194940567017,,,
,,,43,0.09051569551229477,,,
,,,44,0.07013405114412308,,,
,,,45,0.07827381789684296,,,
,,,46,0.045433152467012405,,,
,,,47,0.11145005375146866,,,
,,,48,0.11044178903102875,,,
,,,49,0.051090676337480545,,,
,,,50,0.07369746267795563,,,
,,,51,0.08646893501281738,,,
,,,52,0.09294650703668594,,,
,,,53,0.07743942737579346,,,
,,,54,0.06774826347827911,,,
,,,55,0.06150207296013832,,,
,,,56,0.05718965455889702,,,
,,,57,0.10433768481016159,,,
,,,58,0.0466410256922245,,,
,,,59,0.0764148160815239,,,
,,,60,0.09505071491003036,,,
,,,61,0.07837599515914917,,,
,,,62,0.09770739078521729,,,
,,,63,0.1342533379793167,,,
,,,64,0.07647357136011124,,,
,,,65,0.06721153110265732,,,
,,,66,0.0999772772192955,,,
,,,67,0.06252403557300568,,,
,,,68,0.07675831764936447,,,
,,,69,0.0923655554652214,,,
,,,70,0.07324019074440002,,,
,,,71,0.08193563669919968,,,
,,,72,0.059970706701278687,,,
,,,73,0.10224194079637527,,,
,,,74,0.09601663798093796,,,
,,,75,0.07847369462251663,,,
,,,76,0.07745146006345749,,,
,,,77,0.0964830294251442,,,
,,,78,0.0546075813472271,,,
,,,79,0.04487081244587898,,,
,,,80,0.059256985783576965,,,
,,,81,0.06994571536779404,,,
,,,82,0.12088329344987869,,,
,,,83,0.12215504795312881,,,
,,,84,0.07950090616941452,,,
,,,85,0.06612228602170944,,,
,,,86,0.08666785806417465,,,
,,,87,0.07204394042491913,,,
,,,88,0.1186254546046257,,,
,,,89,0.06761627644300461,,,
,,,90,0.042790789157152176,,,
,,,91,0.07586647570133209,,,
,,,92,0.10111654549837112,,,
,,,93,0.04235745593905449,,,
,,,94,0.0699380412697792,,,
,,,95,0.07587417215108871,,,
,,,96,0.06376692652702332,,,
,,,97,0.058800071477890015,,,
,,,98,0.07499447464942932,,,
,,,99,0.11369463056325912,,,
,,,100,0.17463240027427673,,,
,,,101,0.10792353749275208,,,
,,,102,0.064046211540699,,,
,,,103,0.07390855997800827,,,
,,,104,0.060074180364608765,,,
,,,105,0.047690581530332565,,,
,,,106,0.09611315280199051,,,
,,,107,0.05263592675328255,,,
,,,108,0.061639204621315,,,
,,,109,0.06304106116294861,,,
,,,110,0.1041860580444336,,,
,,,111,0.08628390729427338,,,
,,,112,0.08014631271362305,,,
,,,113,0.07859743386507034,,,
,,,114,0.1606254279613495,,,
,,,115,0.1170208677649498,,,
,,,116,0.13014398515224457,,,
,,,117,0.08881817758083344,,,
,,,118,0.12843307852745056,,,
,,,119,0.12646909058094025,,,
,,,120,0.14080269634723663,,,
,,,121,0.13216012716293335,,,
,,,122,0.0667787492275238,,,
,,,123,0.06207362562417984,,,
,,,124,0.07037418335676193,,,
,,,125,0.08550634980201721,,,
,,,126,0.05030060559511185,,,
,,,127,0.055339887738227844,,,
,,,128,0.13392534852027893,,,
,,,129,0.08086379617452621,,,
,,,130,0.11984191834926605,,,
,,,131,0.056838102638721466,,,
,,,132,0.06409864872694016,,,
,,,133,0.06669140607118607,,,
,,,134,0.05354778841137886,,,
,,,135,0.045632023364305496,,,
,,,136,0.12635649740695953,,,
,,,137,0.10560476779937744,,,
,,,138,0.04170297086238861,,,
,,,139,0.11328490078449249,,,
,,,140,0.14133022725582123,,,
,,,141,0.06162247806787491,,,
,,,142,0.06976333260536194,,,
,,,143,0.052640944719314575,,,
,,,144,0.06891899555921555,,,
,,,145,0.09160749614238739,,,
,,,146,0.057947710156440735,,,
,,,147,0.10456493496894836,,,
,,,148,0.06452181935310364,,,
,,,149,0.06770111620426178,,,
,,,150,0.13850778341293335,,,
